epoch=1 train_f1=0.1839
epoch=2 train_f1=0.3519
epoch=3 train_f1=0.4078
epoch=4 train_f1=0.4466
epoch=5 train_f1=0.5111
epoch=6 train_f1=0.5419
epoch=7 train_f1=0.5718
epoch=8 train_f1=0.6420
epoch=9 train_f1=0.6773
epoch=10 train_f1=0.7446
epoch=11 train_f1=0.8207
epoch=12 train_f1=0.8044
epoch=13 train_f1=0.8581
epoch=14 train_f1=0.8916
epoch=15 train_f1=0.8744
epoch=16 train_f1=0.8819
epoch=17 train_f1=0.9306
epoch=18 train_f1=0.9071
epoch=19 train_f1=0.9385
epoch=20 train_f1=0.9457
epoch=21 train_f1=0.9527
epoch=22 train_f1=0.9425
epoch=23 train_f1=0.9481
epoch=24 train_f1=0.9539
epoch=25 train_f1=0.9547
epoch=26 train_f1=0.9518
epoch=27 train_f1=0.9701
epoch=28 train_f1=0.9535
epoch=29 train_f1=0.9740
epoch=30 train_f1=0.9643
epoch=31 train_f1=0.9689
epoch=32 train_f1=0.9594
epoch=33 train_f1=0.9784
epoch=34 train_f1=0.9733
epoch=35 train_f1=0.9765
epoch=36 train_f1=0.9820
epoch=37 train_f1=0.9699
epoch=38 train_f1=0.9857
epoch=39 train_f1=0.9831
epoch=40 train_f1=0.9742
epoch=41 train_f1=0.9724
epoch=42 train_f1=0.9786
epoch=43 train_f1=0.9785
epoch=44 train_f1=0.9916
epoch=45 train_f1=0.9825
epoch=46 train_f1=0.9851
epoch=47 train_f1=0.9701
epoch=48 train_f1=0.9739
epoch=49 train_f1=0.9732
epoch=50 train_f1=0.9775
