epoch=1 train_f1=0.1248
epoch=2 train_f1=0.1794
epoch=3 train_f1=0.3027
epoch=4 train_f1=0.3842
epoch=5 train_f1=0.4667
epoch=6 train_f1=0.5178
epoch=7 train_f1=0.5530
epoch=8 train_f1=0.5637
epoch=9 train_f1=0.6133
epoch=10 train_f1=0.6252
epoch=11 train_f1=0.6538
epoch=12 train_f1=0.6893
epoch=13 train_f1=0.6839
epoch=14 train_f1=0.7772
epoch=15 train_f1=0.8150
epoch=16 train_f1=0.8656
epoch=17 train_f1=0.8781
epoch=18 train_f1=0.8656
epoch=19 train_f1=0.9144
epoch=20 train_f1=0.9418
epoch=21 train_f1=0.9433
epoch=22 train_f1=0.9402
epoch=23 train_f1=0.9424
epoch=24 train_f1=0.9425
epoch=25 train_f1=0.9508
epoch=26 train_f1=0.9659
epoch=27 train_f1=0.9392
epoch=28 train_f1=0.9611
epoch=29 train_f1=0.9582
epoch=30 train_f1=0.9700
epoch=31 train_f1=0.9613
epoch=32 train_f1=0.9723
epoch=33 train_f1=0.9639
epoch=34 train_f1=0.9737
epoch=35 train_f1=0.9704
epoch=36 train_f1=0.9780
epoch=37 train_f1=0.9703
epoch=38 train_f1=0.9744
epoch=39 train_f1=0.9736
epoch=40 train_f1=0.9704
epoch=41 train_f1=0.9703
epoch=42 train_f1=0.9822
epoch=43 train_f1=0.9747
epoch=44 train_f1=0.9839
epoch=45 train_f1=0.9770
epoch=46 train_f1=0.9802
epoch=47 train_f1=0.9875
epoch=48 train_f1=0.9830
epoch=49 train_f1=0.9854
epoch=50 train_f1=0.9786
