epoch=1 train_f1=0.1332
epoch=2 train_f1=0.2032
epoch=3 train_f1=0.3521
epoch=4 train_f1=0.4419
epoch=5 train_f1=0.5180
epoch=6 train_f1=0.5229
epoch=7 train_f1=0.5746
epoch=8 train_f1=0.5869
epoch=9 train_f1=0.6305
epoch=10 train_f1=0.6774
epoch=11 train_f1=0.7257
epoch=12 train_f1=0.7491
epoch=13 train_f1=0.8568
epoch=14 train_f1=0.8264
epoch=15 train_f1=0.8706
epoch=16 train_f1=0.8661
epoch=17 train_f1=0.9156
epoch=18 train_f1=0.8790
epoch=19 train_f1=0.8949
epoch=20 train_f1=0.9325
epoch=21 train_f1=0.9397
epoch=22 train_f1=0.9456
epoch=23 train_f1=0.9485
epoch=24 train_f1=0.9608
epoch=25 train_f1=0.9539
epoch=26 train_f1=0.9710
epoch=27 train_f1=0.9540
epoch=28 train_f1=0.9458
epoch=29 train_f1=0.9530
epoch=30 train_f1=0.9601
epoch=31 train_f1=0.9638
epoch=32 train_f1=0.9716
epoch=33 train_f1=0.9590
epoch=34 train_f1=0.9633
epoch=35 train_f1=0.9864
epoch=36 train_f1=0.9562
epoch=37 train_f1=0.9618
epoch=38 train_f1=0.9755
epoch=39 train_f1=0.9750
epoch=40 train_f1=0.9780
epoch=41 train_f1=0.9713
epoch=42 train_f1=0.9716
epoch=43 train_f1=0.9875
epoch=44 train_f1=0.9827
epoch=45 train_f1=0.9837
epoch=46 train_f1=0.9830
epoch=47 train_f1=0.9832
epoch=48 train_f1=0.9843
epoch=49 train_f1=0.9825
epoch=50 train_f1=0.9820
