epoch,accuracy,balanced_accuracy,macro_f1,mae,quadratic_weighted_kappa,per_class,confusion_matrix,patient_group_macro,loss
1,0.32953105196451205,0.19691681514865667,0.13926851449044453,0.9252217997465145,0.028404892865938725,"[{'label': 0, 'precision': 0.045454545454545456, 'recall': 0.034482758620689655, 'f1': 0.0392156862745098, 'support': 29}, {'label': 1, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 101}, {'label': 2, 'precision': 0.21951219512195122, 'recall': 0.047619047619047616, 'f1': 0.0782608695652174, 'support': 189}, {'label': 3, 'precision': 0.3477633477633478, 'recall': 0.8546099290780141, 'f1': 0.49435897435897436, 'support': 282}, {'label': 4, 'precision': 0.36, 'recall': 0.047872340425531915, 'f1': 0.08450704225352113, 'support': 188}]","[[1, 0, 2, 26, 0], [3, 0, 6, 90, 2], [5, 2, 9, 171, 2], [9, 6, 14, 241, 12], [4, 0, 10, 165, 9]]","{'accuracy': 0.3193961378051364, 'macro_f1': 0.1416566221259021, 'mae': 0.9260163024082223, 'quadratic_weighted_kappa': 0.03480950127154592}",1.470457158463385
2,0.40304182509505704,0.2578859051052015,0.2325149606046193,0.7870722433460076,0.18932453379630554,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.5555555555555556, 'recall': 0.04950495049504951, 'f1': 0.09090909090909091, 'support': 101}, {'label': 2, 'precision': 0.4056603773584906, 'recall': 0.2275132275132275, 'f1': 0.29152542372881357, 'support': 189}, {'label': 3, 'precision': 0.3950413223140496, 'recall': 0.8475177304964538, 'f1': 0.5388951521984217, 'support': 282}, {'label': 4, 'precision': 0.4492753623188406, 'recall': 0.16489361702127658, 'f1': 0.24124513618677043, 'support': 188}]","[[0, 2, 4, 21, 2], [0, 5, 26, 66, 4], [0, 1, 43, 135, 10], [0, 1, 20, 239, 22], [0, 0, 13, 144, 31]]","{'accuracy': 0.39216632871152485, 'macro_f1': 0.21953024096060525, 'mae': 0.7921934074176119, 'quadratic_weighted_kappa': 0.16731886776640836}",1.3472069374962
3,0.48542458808618505,0.3378904861104145,0.3327031386189444,0.6983523447401775,0.33008150540340275,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.5714285714285714, 'recall': 0.1188118811881188, 'f1': 0.19672131147540983, 'support': 101}, {'label': 2, 'precision': 0.453416149068323, 'recall': 0.3862433862433862, 'f1': 0.41714285714285715, 'support': 189}, {'label': 3, 'precision': 0.4718162839248434, 'recall': 0.8014184397163121, 'f1': 0.5939553219448095, 'support': 282}, {'label': 4, 'precision': 0.5625, 'recall': 0.3829787234042553, 'f1': 0.45569620253164556, 'support': 188}]","[[0, 3, 11, 10, 5], [0, 12, 35, 46, 8], [0, 2, 73, 102, 12], [0, 2, 23, 226, 31], [0, 2, 19, 95, 72]]","{'accuracy': 0.48306311020237835, 'macro_f1': 0.3234346335137649, 'mae': 0.7102611680277519, 'quadratic_weighted_kappa': 0.29153322779485213}",1.25391990006801
4,0.5424588086185045,0.4124455100018614,0.4193455520880692,0.5982256020278834,0.49663967379013063,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.625, 'recall': 0.3465346534653465, 'f1': 0.445859872611465, 'support': 101}, {'label': 2, 'precision': 0.4913294797687861, 'recall': 0.4497354497354497, 'f1': 0.4696132596685083, 'support': 189}, {'label': 3, 'precision': 0.5210918114143921, 'recall': 0.7446808510638298, 'f1': 0.6131386861313869, 'support': 282}, {'label': 4, 'precision': 0.6242038216560509, 'recall': 0.5212765957446809, 'f1': 0.5681159420289855, 'support': 188}]","[[0, 6, 10, 9, 4], [0, 35, 36, 22, 8], [0, 7, 85, 85, 12], [0, 6, 31, 210, 35], [0, 2, 11, 77, 98]]","{'accuracy': 0.5350225954632644, 'macro_f1': 0.4043563620068674, 'mae': 0.6123967907554163, 'quadratic_weighted_kappa': 0.46411479177659465}",1.1545604940300809
5,0.6172370088719898,0.4823510922520823,0.4823678737508076,0.49049429657794674,0.6133625891387822,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.5647058823529412, 'recall': 0.4752475247524752, 'f1': 0.5161290322580645, 'support': 101}, {'label': 2, 'precision': 0.5728643216080402, 'recall': 0.6031746031746031, 'f1': 0.5876288659793815, 'support': 189}, {'label': 3, 'precision': 0.6177285318559557, 'recall': 0.7907801418439716, 'f1': 0.6936236391912908, 'support': 282}, {'label': 4, 'precision': 0.7083333333333334, 'recall': 0.5425531914893617, 'f1': 0.6144578313253012, 'support': 188}]","[[0, 12, 9, 6, 2], [0, 48, 35, 13, 5], [0, 16, 114, 52, 7], [0, 3, 28, 223, 28], [0, 6, 13, 67, 102]]","{'accuracy': 0.5980262251578802, 'macro_f1': 0.46245189737706227, 'mae': 0.5225395234308852, 'quadratic_weighted_kappa': 0.5760209796404934}",1.0595860729803754
6,0.6501901140684411,0.5108707476624056,0.506964087784335,0.44106463878326996,0.6733621335322169,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.5104166666666666, 'recall': 0.48514851485148514, 'f1': 0.49746192893401014, 'support': 101}, {'label': 2, 'precision': 0.5904761904761905, 'recall': 0.656084656084656, 'f1': 0.6215538847117794, 'support': 189}, {'label': 3, 'precision': 0.6737160120845922, 'recall': 0.7907801418439716, 'f1': 0.7275693311582382, 'support': 282}, {'label': 4, 'precision': 0.7697368421052632, 'recall': 0.6223404255319149, 'f1': 0.6882352941176471, 'support': 188}]","[[0, 16, 9, 3, 1], [0, 49, 45, 4, 3], [0, 11, 124, 46, 8], [0, 13, 23, 223, 23], [0, 7, 9, 55, 117]]","{'accuracy': 0.6601802541551565, 'macro_f1': 0.5103851927732639, 'mae': 0.4302087789386677, 'quadratic_weighted_kappa': 0.6767114710362055}",0.9848817549126532
7,0.70595690747782,0.5726394726605386,0.5650236229553965,0.36248415716096327,0.7399572305640507,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6310679611650486, 'recall': 0.6435643564356436, 'f1': 0.6372549019607843, 'support': 101}, {'label': 2, 'precision': 0.6536585365853659, 'recall': 0.708994708994709, 'f1': 0.6802030456852792, 'support': 189}, {'label': 3, 'precision': 0.7161290322580646, 'recall': 0.7872340425531915, 'f1': 0.75, 'support': 282}, {'label': 4, 'precision': 0.7953216374269005, 'recall': 0.723404255319149, 'f1': 0.7576601671309192, 'support': 188}]","[[0, 13, 7, 6, 3], [0, 65, 29, 7, 0], [0, 19, 134, 33, 3], [0, 3, 28, 222, 29], [0, 3, 7, 42, 136]]","{'accuracy': 0.7271529937830756, 'macro_f1': 0.5781034160705938, 'mae': 0.3420091332477771, 'quadratic_weighted_kappa': 0.7470466022873994}",0.895082218565415
8,0.7490494296577946,0.6050058349299976,0.5967052248200913,0.3269961977186312,0.7435164482971758,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6448598130841121, 'recall': 0.6831683168316832, 'f1': 0.6634615384615384, 'support': 101}, {'label': 2, 'precision': 0.7340425531914894, 'recall': 0.7301587301587301, 'f1': 0.7320954907161804, 'support': 189}, {'label': 3, 'precision': 0.7546583850931677, 'recall': 0.8617021276595744, 'f1': 0.804635761589404, 'support': 282}, {'label': 4, 'precision': 0.8197674418604651, 'recall': 0.75, 'f1': 0.7833333333333333, 'support': 188}]","[[0, 18, 4, 2, 5], [0, 69, 21, 8, 3], [0, 13, 138, 33, 5], [0, 3, 18, 243, 18], [0, 4, 7, 36, 141]]","{'accuracy': 0.7503500091437207, 'macro_f1': 0.593335805257325, 'mae': 0.32948378661214267, 'quadratic_weighted_kappa': 0.7406287281109922}",0.8431755655618675
9,0.7807351077313055,0.6370716453610912,0.6265710207542359,0.2674271229404309,0.8133783419216913,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6944444444444444, 'recall': 0.7425742574257426, 'f1': 0.7177033492822966, 'support': 101}, {'label': 2, 'precision': 0.7371134020618557, 'recall': 0.7566137566137566, 'f1': 0.7467362924281984, 'support': 189}, {'label': 3, 'precision': 0.788961038961039, 'recall': 0.8617021276595744, 'f1': 0.823728813559322, 'support': 282}, {'label': 4, 'precision': 0.8659217877094972, 'recall': 0.824468085106383, 'f1': 0.8446866485013624, 'support': 188}]","[[0, 15, 10, 1, 3], [0, 75, 20, 4, 2], [0, 14, 143, 29, 3], [0, 3, 20, 243, 16], [0, 1, 1, 31, 155]]","{'accuracy': 0.8012422167601583, 'macro_f1': 0.6378344425624031, 'mae': 0.25306670122751435, 'quadratic_weighted_kappa': 0.8105186528307902}",0.7769772709549153
10,0.8453738910012675,0.7216265185893918,0.7329242822927589,0.17870722433460076,0.8906969124576978,"[{'label': 0, 'precision': 1.0, 'recall': 0.1724137931034483, 'f1': 0.29411764705882354, 'support': 29}, {'label': 1, 'precision': 0.7105263157894737, 'recall': 0.801980198019802, 'f1': 0.7534883720930232, 'support': 101}, {'label': 2, 'precision': 0.8181818181818182, 'recall': 0.8571428571428571, 'f1': 0.8372093023255814, 'support': 189}, {'label': 3, 'precision': 0.8732876712328768, 'recall': 0.9042553191489362, 'f1': 0.8885017421602788, 'support': 282}, {'label': 4, 'precision': 0.9111111111111111, 'recall': 0.8723404255319149, 'f1': 0.8913043478260869, 'support': 188}]","[[5, 20, 2, 2, 0], [0, 81, 17, 2, 1], [0, 11, 162, 14, 2], [0, 0, 14, 255, 13], [0, 2, 3, 19, 164]]","{'accuracy': 0.8623362387808158, 'macro_f1': 0.738246454413716, 'mae': 0.1588146575857838, 'quadratic_weighted_kappa': 0.9038651401697743}",0.6841695978009957
