epoch=1 train_f1=0.1455
epoch=2 train_f1=0.2173
epoch=3 train_f1=0.3631
epoch=4 train_f1=0.4370
epoch=5 train_f1=0.4875
epoch=6 train_f1=0.5256
epoch=7 train_f1=0.5704
epoch=8 train_f1=0.5846
epoch=9 train_f1=0.6263
epoch=10 train_f1=0.7173
epoch=11 train_f1=0.7673
epoch=12 train_f1=0.7880
epoch=13 train_f1=0.8329
epoch=14 train_f1=0.8236
epoch=15 train_f1=0.8779
epoch=16 train_f1=0.8691
epoch=17 train_f1=0.9007
epoch=18 train_f1=0.8752
epoch=19 train_f1=0.8964
epoch=20 train_f1=0.9312
epoch=21 train_f1=0.9209
epoch=22 train_f1=0.9277
epoch=23 train_f1=0.9521
epoch=24 train_f1=0.9538
epoch=25 train_f1=0.9395
epoch=26 train_f1=0.9637
epoch=27 train_f1=0.9596
epoch=28 train_f1=0.9496
epoch=29 train_f1=0.9485
epoch=30 train_f1=0.9523
epoch=31 train_f1=0.9672
epoch=32 train_f1=0.9411
epoch=33 train_f1=0.9789
epoch=34 train_f1=0.9736
epoch=35 train_f1=0.9607
epoch=36 train_f1=0.9676
epoch=37 train_f1=0.9506
epoch=38 train_f1=0.9733
epoch=39 train_f1=0.9685
epoch=40 train_f1=0.9635
epoch=41 train_f1=0.9674
epoch=42 train_f1=0.9793
epoch=43 train_f1=0.9810
epoch=44 train_f1=0.9763
epoch=45 train_f1=0.9704
epoch=46 train_f1=0.9718
epoch=47 train_f1=0.9817
epoch=48 train_f1=0.9827
epoch=49 train_f1=0.9790
epoch=50 train_f1=0.9748
