epoch,accuracy,balanced_accuracy,macro_f1,mae,quadratic_weighted_kappa,per_class,confusion_matrix,patient_group_macro,loss
1,0.34474017743979724,0.19875493628390195,0.13085382763308262,0.8846641318124208,0.007050211151829799,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.16666666666666666, 'recall': 0.009900990099009901, 'f1': 0.018691588785046728, 'support': 101}, {'label': 2, 'precision': 0.16666666666666666, 'recall': 0.031746031746031744, 'f1': 0.05333333333333334, 'support': 189}, {'label': 3, 'precision': 0.3598326359832636, 'recall': 0.9148936170212766, 'f1': 0.5165165165165165, 'support': 282}, {'label': 4, 'precision': 0.28, 'recall': 0.03723404255319149, 'f1': 0.06572769953051644, 'support': 188}]","[[0, 0, 3, 26, 0], [0, 1, 8, 88, 4], [2, 0, 6, 175, 6], [2, 2, 12, 258, 8], [1, 3, 7, 170, 7]]","{'accuracy': 0.3436942263244095, 'macro_f1': 0.13067310502861793, 'mae': 0.8684224121054807, 'quadratic_weighted_kappa': 0.0038476422448193714}",1.4702049416734237
2,0.3929024081115336,0.25758546472681715,0.22959818379420543,0.7782002534854245,0.2020860160222142,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6071428571428571, 'recall': 0.16831683168316833, 'f1': 0.26356589147286824, 'support': 101}, {'label': 2, 'precision': 0.3148148148148148, 'recall': 0.17989417989417988, 'f1': 0.22895622895622897, 'support': 189}, {'label': 3, 'precision': 0.39268680445151033, 'recall': 0.875886524822695, 'f1': 0.5422612513721186, 'support': 282}, {'label': 4, 'precision': 0.5, 'recall': 0.06382978723404255, 'f1': 0.11320754716981132, 'support': 188}]","[[0, 2, 6, 19, 2], [0, 17, 25, 55, 4], [0, 5, 34, 148, 2], [0, 3, 28, 247, 4], [0, 1, 15, 160, 12]]","{'accuracy': 0.38376196034928206, 'macro_f1': 0.21321766339708947, 'mae': 0.7924353031405258, 'quadratic_weighted_kappa': 0.14758934058096929}",1.3457195258714703
3,0.4664131812420786,0.33886904901229736,0.3329845553936116,0.6755386565272496,0.42149766667939925,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.5757575757575758, 'recall': 0.37623762376237624, 'f1': 0.4550898203592814, 'support': 101}, {'label': 2, 'precision': 0.42528735632183906, 'recall': 0.19576719576719576, 'f1': 0.26811594202898553, 'support': 189}, {'label': 3, 'precision': 0.4377224199288256, 'recall': 0.8723404255319149, 'f1': 0.5829383886255924, 'support': 282}, {'label': 4, 'precision': 0.6351351351351351, 'recall': 0.25, 'f1': 0.35877862595419846, 'support': 188}]","[[0, 9, 5, 15, 0], [0, 38, 13, 50, 0], [0, 17, 37, 126, 9], [0, 2, 16, 246, 18], [0, 0, 16, 125, 47]]","{'accuracy': 0.4496106265341914, 'macro_f1': 0.30871209854566145, 'mae': 0.6961483687521601, 'quadratic_weighted_kappa': 0.37216397240504584}",1.213366528956458
4,0.5057034220532319,0.393300029091055,0.398992309089808,0.6159695817490495,0.5247798935298935,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6268656716417911, 'recall': 0.4158415841584158, 'f1': 0.5, 'support': 101}, {'label': 2, 'precision': 0.4433497536945813, 'recall': 0.47619047619047616, 'f1': 0.45918367346938777, 'support': 189}, {'label': 3, 'precision': 0.49744897959183676, 'recall': 0.6914893617021277, 'f1': 0.5786350148367952, 'support': 282}, {'label': 4, 'precision': 0.5669291338582677, 'recall': 0.3829787234042553, 'f1': 0.45714285714285713, 'support': 188}]","[[0, 10, 13, 3, 3], [0, 42, 34, 24, 1], [0, 9, 90, 79, 11], [0, 5, 42, 195, 40], [0, 1, 24, 91, 72]]","{'accuracy': 0.48060476851079803, 'macro_f1': 0.37162077150315703, 'mae': 0.6570172518245148, 'quadratic_weighted_kappa': 0.4620013017854344}",1.147789088794336
5,0.6121673003802282,0.4939824428238163,0.4922886674055874,0.46134347275031684,0.6939964713175337,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.61, 'recall': 0.6039603960396039, 'f1': 0.6069651741293532, 'support': 101}, {'label': 2, 'precision': 0.517948717948718, 'recall': 0.5343915343915344, 'f1': 0.5260416666666666, 'support': 189}, {'label': 3, 'precision': 0.603988603988604, 'recall': 0.75177304964539, 'f1': 0.669826224328594, 'support': 282}, {'label': 4, 'precision': 0.7622377622377622, 'recall': 0.5797872340425532, 'f1': 0.6586102719033232, 'support': 188}]","[[0, 13, 14, 2, 0], [0, 61, 28, 11, 1], [0, 20, 101, 60, 8], [0, 5, 40, 212, 25], [0, 1, 12, 66, 109]]","{'accuracy': 0.6278449760692313, 'macro_f1': 0.49657547604153285, 'mae': 0.446022229714434, 'quadratic_weighted_kappa': 0.6947981157367349}",0.9918733507357018
6,0.6527249683143219,0.5234611556393733,0.5198061413362307,0.42712294043092525,0.7023593311145007,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6395348837209303, 'recall': 0.5445544554455446, 'f1': 0.5882352941176471, 'support': 101}, {'label': 2, 'precision': 0.5535714285714286, 'recall': 0.656084656084656, 'f1': 0.6004842615012107, 'support': 189}, {'label': 3, 'precision': 0.6966666666666667, 'recall': 0.7411347517730497, 'f1': 0.718213058419244, 'support': 282}, {'label': 4, 'precision': 0.7094972067039106, 'recall': 0.675531914893617, 'f1': 0.6920980926430518, 'support': 188}]","[[0, 12, 12, 3, 2], [0, 55, 40, 5, 1], [0, 15, 124, 37, 13], [0, 3, 34, 209, 36], [0, 1, 14, 46, 127]]","{'accuracy': 0.6511602656593267, 'macro_f1': 0.5126026839708937, 'mae': 0.4414172888022048, 'quadratic_weighted_kappa': 0.6756947221116663}",0.8678317441686478
7,0.6945500633713562,0.5626788514717733,0.5554633047177227,0.37389100126742714,0.7409048622957789,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6631578947368421, 'recall': 0.6237623762376238, 'f1': 0.6428571428571429, 'support': 101}, {'label': 2, 'precision': 0.602803738317757, 'recall': 0.6825396825396826, 'f1': 0.6401985111662531, 'support': 189}, {'label': 3, 'precision': 0.7440273037542662, 'recall': 0.7730496453900709, 'f1': 0.7582608695652174, 'support': 282}, {'label': 4, 'precision': 0.7379679144385026, 'recall': 0.7340425531914894, 'f1': 0.736, 'support': 188}]","[[0, 13, 12, 0, 4], [0, 63, 33, 4, 1], [0, 17, 129, 31, 12], [0, 1, 31, 218, 32], [0, 1, 9, 40, 138]]","{'accuracy': 0.7056109213889756, 'macro_f1': 0.5592975364673475, 'mae': 0.3675904946390405, 'quadratic_weighted_kappa': 0.7353048780268039}",0.7717566243898129
8,0.7541191381495564,0.6111985514660889,0.6024762620002428,0.30544993662864384,0.7913867021627187,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6938775510204082, 'recall': 0.6732673267326733, 'f1': 0.6834170854271356, 'support': 101}, {'label': 2, 'precision': 0.6490384615384616, 'recall': 0.7142857142857143, 'f1': 0.6801007556675063, 'support': 189}, {'label': 3, 'precision': 0.7993197278911565, 'recall': 0.8333333333333334, 'f1': 0.8159722222222222, 'support': 282}, {'label': 4, 'precision': 0.8306878306878307, 'recall': 0.8351063829787234, 'f1': 0.8328912466843501, 'support': 188}]","[[0, 13, 14, 0, 2], [0, 68, 26, 6, 1], [0, 15, 135, 30, 9], [0, 2, 25, 235, 20], [0, 0, 8, 23, 157]]","{'accuracy': 0.7667353754846776, 'macro_f1': 0.6034449465376098, 'mae': 0.29055604698019555, 'quadratic_weighted_kappa': 0.7984779440824895}",0.6770326909910137
9,0.7629911280101395,0.624229114907438,0.6112215983461098,0.2902408111533587,0.8073054474488872,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6576576576576577, 'recall': 0.7227722772277227, 'f1': 0.6886792452830188, 'support': 101}, {'label': 2, 'precision': 0.6822429906542056, 'recall': 0.7724867724867724, 'f1': 0.7245657568238213, 'support': 189}, {'label': 3, 'precision': 0.8083623693379791, 'recall': 0.8226950354609929, 'f1': 0.8154657293497364, 'support': 282}, {'label': 4, 'precision': 0.8531073446327684, 'recall': 0.8031914893617021, 'f1': 0.8273972602739726, 'support': 188}]","[[0, 17, 12, 0, 0], [0, 73, 22, 3, 3], [0, 14, 146, 26, 3], [0, 4, 26, 232, 20], [0, 3, 8, 26, 151]]","{'accuracy': 0.7756206149414036, 'macro_f1': 0.616294397898629, 'mae': 0.2851558037652795, 'quadratic_weighted_kappa': 0.8016388225201845}",0.6212629732523581
10,0.7921419518377694,0.6531090647058628,0.6362126419683689,0.24461343472750316,0.8491570626406648,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 29}, {'label': 1, 'precision': 0.6694915254237288, 'recall': 0.7821782178217822, 'f1': 0.7214611872146118, 'support': 101}, {'label': 2, 'precision': 0.7389162561576355, 'recall': 0.7936507936507936, 'f1': 0.7653061224489796, 'support': 189}, {'label': 3, 'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1': 0.8333333333333334, 'support': 282}, {'label': 4, 'precision': 0.8655913978494624, 'recall': 0.8563829787234043, 'f1': 0.8609625668449198, 'support': 188}]","[[0, 20, 8, 1, 0], [0, 79, 17, 3, 2], [0, 15, 150, 22, 2], [0, 3, 23, 235, 21], [0, 1, 5, 21, 161]]","{'accuracy': 0.7972986347256763, 'macro_f1': 0.6369473327553873, 'mae': 0.2380944929021364, 'quadratic_weighted_kappa': 0.8558964994740519}",0.5452066418184829
