experiment,experiment_name,seed,condition,accuracy,balanced_accuracy,macro_f1,mae,quadratic_weighted_kappa,per_class,confusion_matrix,patient_group_macro,macro_f1_drop,accuracy_drop,mae_increase
m_mr_mb,M + MR + MB,42,ablate_M,0.38164251207729466,0.2911688311688312,0.28404840251625474,0.8599033816425121,0.38508763243885524,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.38095238095238093, 'recall': 0.36363636363636365, 'f1': 0.37209302325581395, 'support': 22}, {'label': 2, 'precision': 0.20512820512820512, 'recall': 0.22857142857142856, 'f1': 0.21621621621621623, 'support': 35}, {'label': 3, 'precision': 0.24, 'recall': 0.4090909090909091, 'f1': 0.3025210084033613, 'support': 44}, {'label': 4, 'precision': 0.6338028169014085, 'recall': 0.45454545454545453, 'f1': 0.5294117647058824, 'support': 99}]","[[0, 2, 2, 1, 2], [0, 8, 6, 5, 3], [1, 6, 8, 12, 8], [0, 4, 9, 18, 13], [0, 1, 14, 39, 45]]","{'accuracy': 0.4002645502645503, 'macro_f1': 0.3101279997953483, 'mae': 0.7978835978835981, 'quadratic_weighted_kappa': 0.43628721946527704}",0.03695799718951115,0.07729468599033817,0.08695652173913049
m_mr_mb,M + MR + MB,42,ablate_MR,0.10144927536231885,0.18046176046176046,0.048545454545454544,2.028985507246377,0.00928795318729514,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.09595959595959595, 'recall': 0.8636363636363636, 'f1': 0.17272727272727273, 'support': 22}, {'label': 2, 'precision': 0.2, 'recall': 0.02857142857142857, 'f1': 0.05, 'support': 35}, {'label': 3, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 44}, {'label': 4, 'precision': 1.0, 'recall': 0.010101010101010102, 'f1': 0.02, 'support': 99}]","[[0, 7, 0, 0, 0], [1, 19, 2, 0, 0], [0, 34, 1, 0, 0], [0, 43, 1, 0, 0], [0, 95, 1, 2, 1]]","{'accuracy': 0.11375661375661378, 'macro_f1': 0.055064801119677466, 'mae': 2.044179894179894, 'quadratic_weighted_kappa': 0.019142833729410835}",0.27246094516031133,0.357487922705314,1.2560386473429954
m_mr_mb,M + MR + MB,42,ablate_MB,0.3188405797101449,0.28479076479076476,0.23751179751179752,1.1207729468599035,0.30784460381011036,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.20588235294117646, 'recall': 0.6363636363636364, 'f1': 0.3111111111111111, 'support': 22}, {'label': 2, 'precision': 0.15384615384615385, 'recall': 0.17142857142857143, 'f1': 0.16216216216216217, 'support': 35}, {'label': 3, 'precision': 0.2727272727272727, 'recall': 0.2727272727272727, 'f1': 0.2727272727272727, 'support': 44}, {'label': 4, 'precision': 0.6181818181818182, 'recall': 0.3434343434343434, 'f1': 0.44155844155844154, 'support': 99}]","[[0, 4, 1, 2, 0], [1, 14, 3, 2, 2], [0, 18, 6, 3, 8], [0, 15, 6, 12, 11], [0, 17, 23, 25, 34]]","{'accuracy': 0.3301587301587302, 'macro_f1': 0.24404982983675866, 'mae': 1.096825396825397, 'quadratic_weighted_kappa': 0.3231375088311791}",0.08349460219396837,0.14009661835748793,0.34782608695652184
m_mr_mb,M + MR + MB,3407,baseline,0.3719806763285024,0.3002020202020202,0.3001648166478753,0.7922705314009661,0.3993035403366222,"[{'label': 0, 'precision': 1.0, 'recall': 0.14285714285714285, 'f1': 0.25, 'support': 7}, {'label': 1, 'precision': 0.25, 'recall': 0.09090909090909091, 'f1': 0.13333333333333333, 'support': 22}, {'label': 2, 'precision': 0.34615384615384615, 'recall': 0.2571428571428571, 'f1': 0.29508196721311475, 'support': 35}, {'label': 3, 'precision': 0.25925925925925924, 'recall': 0.6363636363636364, 'f1': 0.3684210526315789, 'support': 44}, {'label': 4, 'precision': 0.578125, 'recall': 0.37373737373737376, 'f1': 0.4539877300613497, 'support': 99}]","[[1, 1, 2, 1, 2], [0, 2, 11, 7, 2], [0, 4, 9, 11, 11], [0, 1, 3, 28, 12], [0, 0, 1, 61, 37]]","{'accuracy': 0.39735449735449735, 'macro_f1': 0.3015786753350584, 'mae': 0.734920634920635, 'quadratic_weighted_kappa': 0.4272647831078651}",0.0,0.0,0.0
m_mr_mb,M + MR + MB,3407,ablate_M,0.3333333333333333,0.29441558441558435,0.2621282398372181,0.8454106280193237,0.3904219394890337,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.5, 'recall': 0.45454545454545453, 'f1': 0.47619047619047616, 'support': 22}, {'label': 2, 'precision': 0.1875, 'recall': 0.08571428571428572, 'f1': 0.11764705882352941, 'support': 35}, {'label': 3, 'precision': 0.2283464566929134, 'recall': 0.6590909090909091, 'f1': 0.3391812865497076, 'support': 44}, {'label': 4, 'precision': 0.6136363636363636, 'recall': 0.2727272727272727, 'f1': 0.3776223776223776, 'support': 99}]","[[0, 1, 1, 5, 0], [0, 10, 2, 10, 0], [0, 7, 3, 16, 9], [0, 2, 5, 29, 8], [0, 0, 5, 67, 27]]","{'accuracy': 0.3317460317460318, 'macro_f1': 0.2692925276501526, 'mae': 0.8150793650793652, 'quadratic_weighted_kappa': 0.4072582852584573}",0.0380365768106572,0.03864734299516909,0.0531400966183575
m_mr_mb,M + MR + MB,3407,ablate_MR,0.11594202898550725,0.16203463203463203,0.09212040758834401,1.9565217391304348,-0.032966562486620665,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.08148148148148149, 'recall': 0.5, 'f1': 0.14012738853503184, 'support': 22}, {'label': 2, 'precision': 0.1956521739130435, 'recall': 0.2571428571428571, 'f1': 0.2222222222222222, 'support': 35}, {'label': 3, 'precision': 0.16666666666666666, 'recall': 0.022727272727272728, 'f1': 0.04, 'support': 44}, {'label': 4, 'precision': 0.75, 'recall': 0.030303030303030304, 'f1': 0.05825242718446602, 'support': 99}]","[[0, 6, 0, 1, 0], [0, 11, 11, 0, 0], [4, 20, 9, 1, 1], [1, 33, 9, 1, 0], [11, 65, 17, 3, 3]]","{'accuracy': 0.12962962962962962, 'macro_f1': 0.10338230026290288, 'mae': 1.9103174603174602, 'quadratic_weighted_kappa': -0.014206093441065937}",0.2080444090595313,0.25603864734299514,1.1642512077294687
m_mr_mb,M + MR + MB,3407,ablate_MB,0.3333333333333333,0.24510822510822514,0.22297607655502388,1.1111111111111112,0.2537260936469553,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.19047619047619047, 'recall': 0.36363636363636365, 'f1': 0.25, 'support': 22}, {'label': 2, 'precision': 0.06666666666666667, 'recall': 0.02857142857142857, 'f1': 0.04, 'support': 35}, {'label': 3, 'precision': 0.2571428571428571, 'recall': 0.4090909090909091, 'f1': 0.3157894736842105, 'support': 44}, {'label': 4, 'precision': 0.6363636363636364, 'recall': 0.42424242424242425, 'f1': 0.509090909090909, 'support': 99}]","[[0, 3, 1, 3, 0], [2, 8, 6, 5, 1], [3, 9, 1, 11, 11], [4, 6, 4, 18, 12], [5, 16, 3, 33, 42]]","{'accuracy': 0.35423280423280423, 'macro_f1': 0.23675355796034614, 'mae': 1.0571428571428572, 'quadratic_weighted_kappa': 0.24879248110231356}",0.07718874009285143,0.03864734299516909,0.318840579710145
m_mr_mb,M + MR + MB,2026,baseline,0.33816425120772947,0.298961038961039,0.25253647273216745,0.8502415458937198,0.3796116504854369,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.35714285714285715, 'recall': 0.45454545454545453, 'f1': 0.4, 'support': 22}, {'label': 2, 'precision': 0.21428571428571427, 'recall': 0.08571428571428572, 'f1': 0.12244897959183673, 'support': 35}, {'label': 3, 'precision': 0.2542372881355932, 'recall': 0.6818181818181818, 'f1': 0.37037037037037035, 'support': 44}, {'label': 4, 'precision': 0.574468085106383, 'recall': 0.2727272727272727, 'f1': 0.3698630136986301, 'support': 99}]","[[0, 3, 0, 2, 2], [0, 10, 4, 4, 4], [0, 10, 3, 16, 6], [0, 2, 4, 30, 8], [0, 3, 3, 66, 27]]","{'accuracy': 0.3902116402116402, 'macro_f1': 0.30330781200419227, 'mae': 0.7457671957671959, 'quadratic_weighted_kappa': 0.4597366287154687}",0.0,0.0,0.0
m_mr_mb,M + MR + MB,2026,ablate_M,0.25120772946859904,0.23412698412698413,0.1968450898381816,0.9420289855072463,0.38563051359206346,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.3, 'recall': 0.2727272727272727, 'f1': 0.2857142857142857, 'support': 22}, {'label': 2, 'precision': 0.17857142857142858, 'recall': 0.14285714285714285, 'f1': 0.15873015873015872, 'support': 35}, {'label': 3, 'precision': 0.20930232558139536, 'recall': 0.6136363636363636, 'f1': 0.31213872832369943, 'support': 44}, {'label': 4, 'precision': 0.5833333333333334, 'recall': 0.1414141414141414, 'f1': 0.22764227642276422, 'support': 99}]","[[0, 2, 1, 4, 0], [5, 6, 2, 8, 1], [1, 8, 5, 17, 4], [0, 2, 10, 27, 5], [0, 2, 10, 73, 14]]","{'accuracy': 0.2756613756613756, 'macro_f1': 0.2268115994376915, 'mae': 0.874867724867725, 'quadratic_weighted_kappa': 0.43522696875901057}",0.05569138289398584,0.08695652173913043,0.09178743961352653
m_mr_mb,M + MR + MB,2026,ablate_MR,0.2028985507246377,0.18112554112554113,0.1554341736694678,1.5314009661835748,0.07894783867336197,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.10843373493975904, 'recall': 0.4090909090909091, 'f1': 0.17142857142857143, 'support': 22}, {'label': 2, 'precision': 0.06060606060606061, 'recall': 0.05714285714285714, 'f1': 0.058823529411764705, 'support': 35}, {'label': 3, 'precision': 0.25, 'recall': 0.22727272727272727, 'f1': 0.23809523809523808, 'support': 44}, {'label': 4, 'precision': 0.5675675675675675, 'recall': 0.21212121212121213, 'f1': 0.3088235294117647, 'support': 99}]","[[0, 4, 0, 1, 2], [2, 9, 4, 4, 3], [3, 20, 2, 5, 5], [3, 18, 7, 10, 6], [6, 32, 20, 20, 21]]","{'accuracy': 0.22566137566137567, 'macro_f1': 0.16838953239743143, 'mae': 1.49021164021164, 'quadratic_weighted_kappa': 0.09871099617829815}",0.09710229906269965,0.13526570048309178,0.681159420289855
