experiment,experiment_name,seed,condition,accuracy,balanced_accuracy,macro_f1,mae,quadratic_weighted_kappa,per_class,confusion_matrix,patient_group_macro,macro_f1_drop,accuracy_drop,mae_increase
m_mr_mb,M + MR + MB,42,ablate_M,0.4057971014492754,0.3317027417027417,0.3080542843008862,0.9082125603864735,0.39108383628341037,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.34285714285714286, 'recall': 0.5454545454545454, 'f1': 0.42105263157894735, 'support': 22}, {'label': 2, 'precision': 0.2608695652173913, 'recall': 0.34285714285714286, 'f1': 0.2962962962962963, 'support': 35}, {'label': 3, 'precision': 0.2653061224489796, 'recall': 0.29545454545454547, 'f1': 0.27956989247311825, 'support': 44}, {'label': 4, 'precision': 0.6351351351351351, 'recall': 0.47474747474747475, 'f1': 0.5433526011560693, 'support': 99}]","[[0, 1, 3, 2, 1], [2, 12, 3, 2, 3], [1, 9, 12, 6, 7], [0, 6, 9, 13, 16], [0, 7, 19, 26, 47]]","{'accuracy': 0.40661375661375665, 'macro_f1': 0.3175748622433618, 'mae': 0.865873015873016, 'quadratic_weighted_kappa': 0.42573196181118256}",0.001280353663888678,-0.033816425120772986,0.06763285024154597
m_mr_mb,M + MR + MB,42,ablate_MR,0.1111111111111111,0.20454545454545453,0.047633705271258174,2.0483091787439616,0.0018344776979926092,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.10784313725490197, 'recall': 1.0, 'f1': 0.19469026548672566, 'support': 22}, {'label': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 35}, {'label': 3, 'precision': 0.5, 'recall': 0.022727272727272728, 'f1': 0.043478260869565216, 'support': 44}, {'label': 4, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 99}]","[[0, 7, 0, 0, 0], [0, 22, 0, 0, 0], [0, 35, 0, 0, 0], [0, 43, 0, 1, 0], [1, 97, 0, 1, 0]]","{'accuracy': 0.11164021164021165, 'macro_f1': 0.04508624348651411, 'mae': 2.105555555555555, 'quadratic_weighted_kappa': -0.003370108472812383}",0.26170093269351674,0.2608695652173913,1.207729468599034
m_mr_mb,M + MR + MB,42,ablate_MB,0.2946859903381642,0.2893650793650794,0.22720765776666396,0.9565217391304348,0.34042267309058105,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.3023255813953488, 'recall': 0.5909090909090909, 'f1': 0.4, 'support': 22}, {'label': 2, 'precision': 0.21428571428571427, 'recall': 0.08571428571428572, 'f1': 0.12244897959183673, 'support': 35}, {'label': 3, 'precision': 0.21367521367521367, 'recall': 0.5681818181818182, 'f1': 0.3105590062111801, 'support': 44}, {'label': 4, 'precision': 0.6060606060606061, 'recall': 0.20202020202020202, 'f1': 0.30303030303030304, 'support': 99}]","[[0, 3, 0, 4, 0], [0, 13, 2, 6, 1], [0, 10, 3, 17, 5], [0, 7, 5, 25, 7], [0, 10, 4, 65, 20]]","{'accuracy': 0.3097883597883598, 'macro_f1': 0.24132060959418583, 'mae': 0.9171957671957673, 'quadratic_weighted_kappa': 0.3553003491603526}",0.08212698019811093,0.07729468599033817,0.11594202898550732
m_mr_mb,M + MR + MB,3407,baseline,0.3140096618357488,0.2836507936507936,0.23001544904091326,0.8260869565217391,0.4358660909549711,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.4, 'recall': 0.36363636363636365, 'f1': 0.38095238095238093, 'support': 22}, {'label': 2, 'precision': 0.14285714285714285, 'recall': 0.05714285714285714, 'f1': 0.08163265306122448, 'support': 35}, {'label': 3, 'precision': 0.25547445255474455, 'recall': 0.7954545454545454, 'f1': 0.3867403314917127, 'support': 44}, {'label': 4, 'precision': 0.5882352941176471, 'recall': 0.20202020202020202, 'f1': 0.3007518796992481, 'support': 99}]","[[0, 2, 2, 2, 1], [2, 8, 5, 5, 2], [0, 8, 2, 19, 6], [0, 2, 2, 35, 5], [0, 0, 3, 76, 20]]","{'accuracy': 0.369047619047619, 'macro_f1': 0.2688393390143866, 'mae': 0.7473544973544974, 'quadratic_weighted_kappa': 0.4721084861221826}",0.0,0.0,0.0
m_mr_mb,M + MR + MB,3407,ablate_M,0.2222222222222222,0.26152958152958156,0.20209233520170872,1.0289855072463767,0.3014991836128842,"[{'label': 0, 'precision': 0.14285714285714285, 'recall': 0.14285714285714285, 'f1': 0.14285714285714285, 'support': 7}, {'label': 1, 'precision': 0.3076923076923077, 'recall': 0.36363636363636365, 'f1': 0.3333333333333333, 'support': 22}, {'label': 2, 'precision': 0.16666666666666666, 'recall': 0.11428571428571428, 'f1': 0.13559322033898305, 'support': 35}, {'label': 3, 'precision': 0.20437956204379562, 'recall': 0.6363636363636364, 'f1': 0.30939226519337015, 'support': 44}, {'label': 4, 'precision': 0.38461538461538464, 'recall': 0.050505050505050504, 'f1': 0.08928571428571429, 'support': 99}]","[[1, 1, 2, 3, 0], [3, 8, 3, 7, 1], [1, 6, 4, 20, 4], [1, 7, 5, 28, 3], [1, 4, 10, 79, 5]]","{'accuracy': 0.24417989417989416, 'macro_f1': 0.21149856899406325, 'mae': 0.9706349206349209, 'quadratic_weighted_kappa': 0.3341167495891272}",0.02792311383920454,0.09178743961352659,0.20289855072463758
m_mr_mb,M + MR + MB,3407,ablate_MR,0.0966183574879227,0.18181818181818182,0.03571428571428571,2.0917874396135265,-0.03463865405097244,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.09900990099009901, 'recall': 0.9090909090909091, 'f1': 0.17857142857142858, 'support': 22}, {'label': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 35}, {'label': 3, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 44}, {'label': 4, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 99}]","[[0, 6, 0, 0, 1], [0, 20, 0, 1, 1], [0, 35, 0, 0, 0], [0, 42, 0, 0, 2], [0, 99, 0, 0, 0]]","{'accuracy': 0.0978835978835979, 'macro_f1': 0.03609756097560975, 'mae': 2.1288359788359785, 'quadratic_weighted_kappa': -0.031694017050254875}",0.19430116332662756,0.2173913043478261,1.2657004830917873
m_mr_mb,M + MR + MB,3407,ablate_MB,0.2560386473429952,0.2764069264069264,0.21898659138581475,1.285024154589372,0.2745610539393797,"[{'label': 0, 'precision': 0.07142857142857142, 'recall': 0.42857142857142855, 'f1': 0.12244897959183673, 'support': 7}, {'label': 1, 'precision': 0.17391304347826086, 'recall': 0.18181818181818182, 'f1': 0.17777777777777778, 'support': 22}, {'label': 2, 'precision': 0.1388888888888889, 'recall': 0.14285714285714285, 'f1': 0.14084507042253522, 'support': 35}, {'label': 3, 'precision': 0.23943661971830985, 'recall': 0.38636363636363635, 'f1': 0.2956521739130435, 'support': 44}, {'label': 4, 'precision': 0.6857142857142857, 'recall': 0.24242424242424243, 'f1': 0.3582089552238806, 'support': 99}]","[[3, 0, 2, 2, 0], [11, 4, 3, 3, 1], [8, 7, 5, 10, 5], [8, 5, 9, 17, 5], [12, 7, 17, 39, 24]]","{'accuracy': 0.28835978835978837, 'macro_f1': 0.24527391930668213, 'mae': 1.1767195767195766, 'quadratic_weighted_kappa': 0.3191317512321856}",0.011028857655098506,0.0579710144927536,0.4589371980676328
m_mr_mb,M + MR + MB,2026,baseline,0.42028985507246375,0.30414141414141416,0.30089111632825516,0.7971014492753623,0.4028660938614721,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.3888888888888889, 'recall': 0.3181818181818182, 'f1': 0.35, 'support': 22}, {'label': 2, 'precision': 0.3684210526315789, 'recall': 0.2, 'f1': 0.25925925925925924, 'support': 35}, {'label': 3, 'precision': 0.2413793103448276, 'recall': 0.4772727272727273, 'f1': 0.32061068702290074, 'support': 44}, {'label': 4, 'precision': 0.6341463414634146, 'recall': 0.5252525252525253, 'f1': 0.574585635359116, 'support': 99}]","[[0, 2, 1, 3, 1], [1, 7, 2, 8, 4], [0, 5, 7, 15, 8], [0, 2, 4, 21, 17], [0, 2, 5, 40, 52]]","{'accuracy': 0.44788359788359783, 'macro_f1': 0.33542913253998796, 'mae': 0.7346560846560847, 'quadratic_weighted_kappa': 0.4398802275343221}",0.0,0.0,0.0
m_mr_mb,M + MR + MB,2026,ablate_M,0.42995169082125606,0.32147186147186146,0.3044801828777488,0.7777777777777778,0.48100517650647767,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.27586206896551724, 'recall': 0.36363636363636365, 'f1': 0.3137254901960784, 'support': 22}, {'label': 2, 'precision': 0.21621621621621623, 'recall': 0.22857142857142856, 'f1': 0.2222222222222222, 'support': 35}, {'label': 3, 'precision': 0.3055555555555556, 'recall': 0.5, 'f1': 0.3793103448275862, 'support': 44}, {'label': 4, 'precision': 0.7391304347826086, 'recall': 0.5151515151515151, 'f1': 0.6071428571428571, 'support': 99}]","[[0, 2, 4, 0, 1], [0, 8, 7, 5, 2], [0, 11, 8, 11, 5], [0, 5, 7, 22, 10], [0, 3, 11, 34, 51]]","{'accuracy': 0.43227513227513226, 'macro_f1': 0.31394612219463697, 'mae': 0.7542328042328045, 'quadratic_weighted_kappa': 0.4826637891711776}",-0.003589066549493647,-0.009661835748792313,-0.019323671497584516
m_mr_mb,M + MR + MB,2026,ablate_MR,0.21256038647342995,0.2238961038961039,0.1600219444823761,1.7198067632850242,0.020241691842900367,"[{'label': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'support': 7}, {'label': 1, 'precision': 0.1282051282051282, 'recall': 0.6818181818181818, 'f1': 0.2158273381294964, 'support': 22}, {'label': 2, 'precision': 0.14285714285714285, 'recall': 0.02857142857142857, 'f1': 0.047619047619047616, 'support': 35}, {'label': 3, 'precision': 0.30303030303030304, 'recall': 0.22727272727272727, 'f1': 0.2597402597402597, 'support': 44}, {'label': 4, 'precision': 0.5806451612903226, 'recall': 0.18181818181818182, 'f1': 0.27692307692307694, 'support': 99}]","[[0, 5, 0, 0, 2], [1, 15, 0, 1, 5], [2, 23, 1, 5, 4], [4, 26, 2, 10, 2], [12, 48, 4, 17, 18]]","{'accuracy': 0.23042328042328047, 'macro_f1': 0.16711506832507192, 'mae': 1.6563492063492062, 'quadratic_weighted_kappa': 0.0609440300745866}",0.14086917184587905,0.2077294685990338,0.9227053140096619
